date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:00:45%20GMT	https://www.centralpark.in/blog/?p=229	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index4580.html	(from https://www.centralpark.in/blog/smart-home-smart-buying-book-home-online/)
16:31:41	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:00:46%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fsmart-home-smart-buying-book-home-online%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed9beb	(from https://www.centralpark.in/blog/smart-home-smart-buying-book-home-online/)
16:31:42	179545/179545	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:58:08%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/09/shutterstock_260665868.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/09/shutterstock_260665868.jpg	(from https://www.centralpark.in/blog/smart-home-smart-buying-book-home-online/)
16:31:42	113197/113197	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:00:47%20GMT	https://www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/index.html	(from https://www.centralpark.in/blog/smart-home-smart-buying-book-home-online/)
16:31:43	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:00:48%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fsmart-buying-smart-consumers-digital-transforming-experience-buying-homes%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed7f3e	(from https://www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/)
16:31:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:00:48%20GMT	https://www.centralpark.in/blog/?p=224	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexc902.html	(from https://www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/)
16:31:43	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:00:48%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fsmart-buying-smart-consumers-digital-transforming-experience-buying-homes%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedfe10	(from https://www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/)
16:31:44	102608/102608	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:58:08%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/09/blog.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/09/blog.jpg	(from https://www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/)
16:31:45	113934/113934	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:00:49%20GMT	https://www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/index.html	(from https://www.centralpark.in/blog/smart-buying-smart-consumers-digital-transforming-experience-buying-homes/)
16:31:45	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:00:50%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fknow-6-different-asset-classes-central-park-flower-valley%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedb8a6	(from https://www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/)
16:31:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:00:50%20GMT	https://www.centralpark.in/blog/?p=214	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexba1b.html	(from https://www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/)
16:31:46	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:00:51%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fknow-6-different-asset-classes-central-park-flower-valley%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed0480	(from https://www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/)
16:31:46	432140/432140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:00:22%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/08/image.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/08/image.jpg	(from https://www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/)
16:31:47	115155/115155	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:00:52%20GMT	https://www.centralpark.in/blog/7-different-types-homes/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/7-different-types-homes/index.html	(from https://www.centralpark.in/blog/know-6-different-asset-classes-central-park-flower-valley/)
16:31:47	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:00:52%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2F7-different-types-homes%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed6a87	(from https://www.centralpark.in/blog/7-different-types-homes/)
16:31:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:00:53%20GMT	https://www.centralpark.in/blog/?p=209	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index4e6a.html	(from https://www.centralpark.in/blog/7-different-types-homes/)
16:31:48	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:00:53%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2F7-different-types-homes%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedc7ba	(from https://www.centralpark.in/blog/7-different-types-homes/)
16:31:49	175053/175053	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:00:22%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/08/img.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/08/img.jpg	(from https://www.centralpark.in/blog/7-different-types-homes/)
16:31:49	111881/111881	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:00:54%20GMT	https://www.centralpark.in/blog/got-convinced-invest-live-aft/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/got-convinced-invest-live-aft/index.html	(from https://www.centralpark.in/blog/7-different-types-homes/)
16:31:50	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:00:55%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fgot-convinced-invest-live-aft%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed8f27	(from https://www.centralpark.in/blog/got-convinced-invest-live-aft/)
16:31:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:00:55%20GMT	https://www.centralpark.in/blog/?p=204	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexcb89.html	(from https://www.centralpark.in/blog/got-convinced-invest-live-aft/)
16:31:50	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:00:55%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fgot-convinced-invest-live-aft%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedacf9	(from https://www.centralpark.in/blog/got-convinced-invest-live-aft/)
16:31:51	233645/233645	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:00:22%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/08/AFT.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/08/AFT.jpg	(from https://www.centralpark.in/blog/got-convinced-invest-live-aft/)
16:31:51	112999/112999	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:00:56%20GMT	https://www.centralpark.in/blog/role-banking-real-estate/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/role-banking-real-estate/index.html	(from https://www.centralpark.in/blog/got-convinced-invest-live-aft/)
16:31:52	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:00:57%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Frole-banking-real-estate%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed4da4	(from https://www.centralpark.in/blog/role-banking-real-estate/)
16:31:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:00:57%20GMT	https://www.centralpark.in/blog/?p=196	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexf45e.html	(from https://www.centralpark.in/blog/role-banking-real-estate/)
16:31:53	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:00:58%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Frole-banking-real-estate%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed92cc	(from https://www.centralpark.in/blog/role-banking-real-estate/)
16:31:54	43536/43536	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:02:03%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/07/Banking-Blog-Image.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/07/Banking-Blog-Image.jpg	(from https://www.centralpark.in/blog/role-banking-real-estate/)
16:31:54	112129/112129	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:00:59%20GMT	https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/index.html	(from https://www.centralpark.in/blog/role-banking-real-estate/)
16:31:54	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:00:59%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Famazing-weather-amazing-place-great-combination%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed1810	(from https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/)
16:31:55	917/917	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/feed/index.html	(from https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/)
16:31:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:01:00%20GMT	https://www.centralpark.in/blog/?p=191	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexbbbf.html	(from https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/)
16:31:55	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:01:00%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Famazing-weather-amazing-place-great-combination%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedc4e6	(from https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/)
16:31:56	100931/100931	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:02:03%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/07/Monsoon-Blog-Image.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/07/Monsoon-Blog-Image.jpg	(from https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/)
16:31:56	112981/112981	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:01:01%20GMT	https://www.centralpark.in/blog/5-feng-shui-tips-home/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/5-feng-shui-tips-home/index.html	(from https://www.centralpark.in/blog/amazing-weather-amazing-place-great-combination/)
16:31:57	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:01:02%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2F5-feng-shui-tips-home%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed7a05	(from https://www.centralpark.in/blog/5-feng-shui-tips-home/)
16:31:57	807/807	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/5-feng-shui-tips-home/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/5-feng-shui-tips-home/feed/index.html	(from https://www.centralpark.in/blog/5-feng-shui-tips-home/)
16:31:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:01:02%20GMT	https://www.centralpark.in/blog/?p=182	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index7b17.html	(from https://www.centralpark.in/blog/5-feng-shui-tips-home/)
16:31:58	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:01:03%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2F5-feng-shui-tips-home%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed210a	(from https://www.centralpark.in/blog/5-feng-shui-tips-home/)
16:31:59	142649/142649	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:04:31%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/05/PENTHOUSE-C_017.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/05/PENTHOUSE-C_017.jpg	(from https://www.centralpark.in/blog/5-feng-shui-tips-home/)
16:31:59	113685/113685	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:01:04%20GMT	https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/index.html	(from https://www.centralpark.in/blog/5-feng-shui-tips-home/)
16:32:00	1025/1025	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/feed/index.html	(from https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/)
16:32:00	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:01:05%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed454b	(from https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/)
16:32:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:01:05%20GMT	https://www.centralpark.in/blog/?p=176	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index3440.html	(from https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/)
16:32:00	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:01:05%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedd33e	(from https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/)
16:32:01	204480/204480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:04:31%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/05/Screen-Shot-2018-05-15-at-6.28.22-PM-1.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/05/Screen-Shot-2018-05-15-at-6.28.22-PM-1.jpg	(from https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/)
16:32:02	116047/116047	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:01:07%20GMT	https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/index.html	(from https://www.centralpark.in/blog/whether-salon-grocery-medical-aid-central-park-takes-care-last-minute-needs/)
16:32:02	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:01:07%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Ften-reasons-central-park-flower-valley-attractive-choice%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed9a55	(from https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/)
16:32:03	959/959	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/feed/index.html	(from https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/)
16:32:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:01:08%20GMT	https://www.centralpark.in/blog/?p=170	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index5e74.html	(from https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/)
16:32:03	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:01:08%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Ften-reasons-central-park-flower-valley-attractive-choice%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed1ebc	(from https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/)
16:32:04	113122/113122	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:01:09%20GMT	https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/index.html	(from https://www.centralpark.in/blog/ten-reasons-central-park-flower-valley-attractive-choice/)
16:32:05	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:01:10%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fread-reaching-central-park-flower-valley-just-15-minutes%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed5ab7	(from https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/)
16:32:05	954/954	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/feed/index.html	(from https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/)
16:32:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:01:10%20GMT	https://www.centralpark.in/blog/?p=165	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index17d5.html	(from https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/)
16:32:05	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:01:10%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fread-reaching-central-park-flower-valley-just-15-minutes%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed1361	(from https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/)
16:32:06	43668/43668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:07:02%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/04/sky.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/04/sky.jpg	(from https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/)
16:32:07	113939/113939	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:01:12%20GMT	https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/index.html	(from https://www.centralpark.in/blog/read-reaching-central-park-flower-valley-just-15-minutes/)
16:32:07	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:01:12%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Flove-enjoying-evening-breeze-strolling-central-greens%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed816c	(from https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/)
16:32:08	945/945	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/feed/index.html	(from https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/)
16:32:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2011:01:13%20GMT	https://www.centralpark.in/blog/?p=162	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexbbc7.html	(from https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/)
16:32:08	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2011:01:13%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Flove-enjoying-evening-breeze-strolling-central-greens%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed6916	(from https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/)
16:32:09	134875/134875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2009:07:02%20GMT	https://www.centralpark.in/blog/wp-content/uploads/2018/04/Central-Park-Resort.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-content/uploads/2018/04/Central-Park-Resort.jpg	(from https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/)
16:32:09	114395/114395	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2011:01:14%20GMT	https://www.centralpark.in/blog/guests-share-experience-fabulous-dinner-da-mauro-restaurant-read-delightful-story/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/guests-share-experience-fabulous-dinner-da-mauro-restaurant-read-delightful-story/index.html	(from https://www.centralpark.in/blog/love-enjoying-evening-breeze-strolling-central-greens/)
16:32:10	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2011:01:15%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fguests-share-experience-fabulous-dinner-da-mauro-restaurant-read-delightful-story%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed50e2	(from https://www.centralpark.in/blog/guests-share-experience-fabulous-dinner-da-mauro-restaurant-read-delightful-story/)
